"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
372,"Graceland Dynamite","A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans",2006,1,5,4.99,140,26.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'administr':17 'cat':8 'databas':16 'display':5 'dynamit':2 'girl':11 'graceland':1 'must':13 'new':19 'orlean':20 'overcom':14 'taut':4"
373,"Graduate Lord","A Lacklusture Epistle of a Girl And a A Shark who must Meet a Mad Scientist in Ancient China",2006,1,7,2.99,156,14.99,"G","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'ancient':20 'china':21 'epistl':5 'girl':8 'graduat':1 'lacklustur':4 'lord':2 'mad':17 'meet':15 'must':14 'scientist':18 'shark':12"
374,"Graffiti Love","A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin",2006,1,3,0.99,117,29.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'berlin':19 'build':15 'compos':17 'epistl':5 'graffiti':1 'hunter':12 'love':2 'must':14 'sumo':8 'unbeliev':4 'wrestler':9"
375,"Grail Frankenstein","A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft",2006,1,4,2.99,85,17.99,"NC-17","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':19 'fight':14 'frankenstein':2 'girl':16 'grail':1 'mine':20 'monkey':11 'must':13 'saga':5 'shaft':21 'teacher':8 'unbeliev':4"
377,"Grease Youth","A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia",2006,1,7,0.99,135,20.99,"G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'agent':9 'compos':17 'emot':4 'escap':15 'georgia':20 'greas':1 'must':14 'panorama':5 'secret':8 'soviet':19 'waitress':12 'youth':2"
378,"Greatest North","A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin",2006,1,5,2.99,93,24.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'agent':10 'astound':4 'berlin':21 'build':16 'charact':5 'greatest':1 'must':15 'north':2 'robot':13 'secret':9 'shark':19 'studi':6"
379,"Greedy Roots","A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies",2006,1,7,0.99,166,14.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'amaz':4 'butler':12 'canadian':20 'chase':15 'greedi':1 'hunter':17 'must':14 'reflect':5 'rocki':21 'root':2 'shark':9"
382,"Grit Clockwork","A Thoughtful Display of a Dentist And a Squirrel who must Confront a Lumberjack in A Shark Tank",2006,1,3,0.99,137,21.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'clockwork':2 'confront':14 'dentist':8 'display':5 'grit':1 'lumberjack':16 'must':13 'shark':19 'squirrel':11 'tank':20 'thought':4"
383,"Groove Fiction","A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft",2006,1,6,0.99,111,13.99,"NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':20 'defeat':15 'fiction':2 'groov':1 'lumberjack':17 'mine':21 'moos':8 'must':14 'reflect':5 'shaft':22 'shark':12 'unbeliev':4"
385,"Groundhog Uncut","A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse",2006,1,6,4.99,139,26.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'astronaut':8 'brilliant':4 'butler':17 'discov':15 'groundhog':1 'manhattan':20 'must':14 'panorama':5 'penthous':21 'technic':11 'uncut':2 'writer':12"
386,"Gump Date","A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft",2006,1,3,4.99,53,12.99,"NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'abandon':19 'date':2 'explor':8 'gump':1 'husband':16 'intrepid':4 'kill':14 'mine':20 'must':13 'shaft':21 'student':11 'yarn':5"
388,"Gunfight Moon","A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert",2006,1,5,0.99,70,16.99,"NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'chef':9 'dentist':17 'desert':21 'epic':4 'explor':12 'gunfight':1 'moon':2 'must':14 'pastri':8 'reach':15 'reflect':5 'sahara':20"
389,"Gunfighter Mussolini","A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan",2006,1,3,2.99,127,9.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'ancient':18 'boy':11 'gunfight':1 'japan':19 'kill':14 'man':16 'mussolini':2 'must':13 'robot':8 'saga':5 'touch':4"
391,"Half Outfield","A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat",2006,1,6,2.99,146,25.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':9 'boat':21 'crocodil':12 'databas':8 'epic':4 'epistl':5 'face':15 'half':1 'jet':20 'madman':17 'must':14 'outfield':2"
393,"Halloween Nuts","A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat",2006,1,6,2.99,47,19.99,"PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'amaz':4 'boat':23 'dentist':18 'fight':16 'forens':8 'halloween':1 'must':15 'nut':2 'panorama':5 'psychologist':9 'technic':12 'u':22 'u-boat':21 'writer':13"
394,"Hamlet Wisdom","A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback",2006,1,7,2.99,146,21.99,"R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'hamlet':1 'man':8,11 'must':13 'outback':19 'reflect':5 'robot':16 'sink':14 'touch':4 'wisdom':2"
449,"Identity Lover","A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback",2006,1,4,2.99,119,12.99,"PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'bore':4 'car':17 'compos':8 'cow':12 'defeat':15 'ident':1 'lover':2 'mad':11 'must':14 'outback':20 'tale':5"
397,"Hanky October","A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia",2006,1,5,2.99,107,26.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'administr':9 'bore':4 'databas':8 'epistl':5 'explor':12 'georgia':20 'hanki':1 'madman':17 'must':14 'octob':2 'pursu':15 'soviet':19"
399,"Happiness United","A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan",2006,1,6,2.99,100,23.99,"G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'action':5 'action-pack':4 'ancient':21 'feminist':13 'forens':18 'happi':1 'husband':10 'japan':22 'meet':16 'must':15 'pack':6 'panorama':7 'psychologist':19 'unit':2"
404,"Hate Handicap","A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station",2006,1,4,0.99,107,26.99,"PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'first':20 'handicap':2 'hate':1 'hunter':17 'intrepid':4 'mad':8 'man':21 'must':14 'overcom':15 'pioneer':12 'reflect':5 'scientist':9 'space':22 'station':23"
405,"Haunted Antitrust","A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India",2006,1,6,4.99,76,13.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'ancient':19 'antitrust':2 'dentist':11 'haunt':1 'india':20 'man':8 'must':13 'reach':14 'saga':5 'technic':16 'writer':17"
406,"Haunting Pianist","A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park",2006,1,5,0.99,181,22.99,"R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':22 'administr':11 'amus':23 'compos':14 'databas':10 'defeat':17 'fast':5 'fast-pac':4 'haunt':1 'must':16 'pace':6 'park':24 'pianist':2 'squirrel':19 'stori':7"
408,"Head Stranger","A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico",2006,1,4,4.99,69,28.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'confront':14 'crocodil':11 'dog':16 'gulf':19 'head':1 'hunter':8 'mexico':21 'must':13 'saga':5 'stranger':2 'thought':4"
409,"Heartbreakers Bright","A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies",2006,1,3,4.99,59,9.99,"G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'bright':2 'canadian':23 'chef':20 'dentist':14 'documentari':7 'heartbreak':1 'inspir':6 'must':16 'outrac':17 'pastri':19 'rocki':24 'shark':11"
412,"Heavyweights Beast","A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park",2006,1,6,4.99,102,25.99,"G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'abandon':19 'amus':20 'beast':2 'compos':8 'dog':11 'heavyweight':1 'must':13 'overcom':14 'park':21 'stori':5 'unbeliev':4 'woman':16"
413,"Hedwig Alter","A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery",2006,1,7,2.99,169,16.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'alter':2 'chase':16 'hedwig':1 'lumberjack':13 'monasteri':22 'must':15 'pack':6 'sumo':18 'woman':10 'wrestler':19 'yarn':7"
414,"Hellfighters Sierra","A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia",2006,1,3,2.99,75,23.99,"PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'battl':15 'boat':17 'dentist':12 'georgia':20 'hellfight':1 'must':14 'reflect':5 'shark':9 'sierra':2 'soviet':19 'taut':4"
416,"Highball Potter","A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert",2006,1,6,0.99,110,10.99,"R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'action':5 'action-pack':4 'administr':19 'databas':18 'desert':23 'dog':13 'highbal':1 'husband':10 'must':15 'pack':6 'potter':2 'redeem':16 'saga':7 'sahara':22"
418,"Hobbit Alien","A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station",2006,1,5,0.99,157,27.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries}","'alien':2 'compos':16 'drama':5 'emot':4 'first':19 'girl':11 'hobbit':1 'husband':8 'man':20 'must':13 'outgun':14 'space':21 'station':22"
424,"Holocaust Highball","A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia",2006,1,6,0.99,149,12.99,"R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'awe':5 'awe-inspir':4 'compos':10 'find':16 'georgia':21 'highbal':2 'holocaust':1 'inspir':6 'man':13 'must':15 'robot':18 'soviet':20 'yarn':7"
425,"Holy Tadpole","A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory",2006,1,6,0.99,88,20.99,"R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'action':5 'action-pack':4 'baloon':21 'display':7 'dog':18 'factori':22 'feminist':10 'holi':1 'must':15 'pack':6 'pioneer':13 'pursu':16 'tadpol':2"
426,"Home Pity","A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention",2006,1,7,4.99,185,15.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'agent':12 'challeng':15 'convent':21 'home':1 'man':8 'must':14 'mysql':20 'panorama':5 'piti':2 'secret':11 'teacher':17 'touch':4"
429,"Honey Ties","A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank",2006,1,3,0.99,84,29.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'crocodil':11 'honey':1 'lumberjack':16 'must':13 'outrac':14 'shark':19 'stori':5 'tank':20 'taut':4 'tie':2 'waitress':8"
430,"Hook Chariots","A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia",2006,1,7,0.99,49,23.99,"G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'australia':18 'boy':8,16 'chariot':2 'dog':11 'hook':1 'insight':4 'must':13 'redeem':14 'stori':5"
450,"Idols Snatchers","A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery",2006,1,5,2.99,84,29.99,"NC-17","2013-05-26 14:50:58.951","{Trailers}","'car':8 'compos':11 'drama':5 'fight':14 'idol':1 'insight':4 'man':16 'monasteri':19 'must':13 'snatcher':2"
432,"Hope Tootsie","A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank",2006,1,4,2.99,139,22.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'amaz':4 'documentari':5 'hope':1 'must':14 'outgun':15 'shark':18,21 'student':8 'sumo':11 'tank':22 'tootsi':2 'wrestler':12"
435,"Hotel Happiness","A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback",2006,1,6,4.99,181,28.99,"PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'challeng':16 'chef':9 'happi':2 'hotel':1 'mad':18 'must':15 'outback':22 'pastri':8 'scientist':19 'shark':13 'thrill':4 'yarn':5"
437,"House Dynamite","A Taut Story of a Pioneer And a Squirrel who must Battle a Student in Soviet Georgia",2006,1,7,2.99,109,13.99,"R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'battl':14 'dynamit':2 'georgia':19 'hous':1 'must':13 'pioneer':8 'soviet':18 'squirrel':11 'stori':5 'student':16 'taut':4"
438,"Human Graffiti","A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico",2006,1,3,2.99,68,22.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'administr':18 'beauti':4 'chase':15 'databas':17 'graffiti':2 'gulf':21 'human':1 'mexico':23 'must':14 'reflect':5 'sumo':11 'woman':8 'wrestler':12"
441,"Hunter Alter","A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank",2006,1,5,2.99,125,21.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'agent':18 'alter':2 'boat':12 'cow':9 'drama':5 'emot':4 'hunter':1 'mad':8 'must':14 'redeem':15 'secret':17 'shark':21 'tank':22"
442,"Hunting Musketeers","A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft",2006,1,6,2.99,65,24.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':19 'dentist':11 'hunt':1 'mine':20 'musket':2 'must':13 'outrac':14 'pioneer':8 'reflect':5 'shaft':21 'thrill':4 'woman':16"
444,"Hustler Party","A Emotional Reflection of a Sumo Wrestler And a Monkey who must Conquer a Robot in The Sahara Desert",2006,1,3,4.99,83,22.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'conquer':15 'desert':21 'emot':4 'hustler':1 'monkey':12 'must':14 'parti':2 'reflect':5 'robot':17 'sahara':20 'sumo':8 'wrestler':9"
445,"Hyde Doctor","A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat",2006,1,5,2.99,100,11.99,"G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'boat':20 'boy':8 'doctor':2 'documentari':5 'fanci':4 'hyde':1 'jet':19 'must':13 'redeem':14 'woman':11,16"
446,"Hysterical Grail","A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse",2006,1,5,4.99,150,19.99,"PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'amaz':4 'build':14 'car':16 'dentist':11 'grail':2 'hyster':1 'madman':8 'manhattan':19 'must':13 'penthous':20 'saga':5"
454,"Impact Aladdin","A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank",2006,1,6,0.99,180,20.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'aladdin':2 'charact':5 'epic':4 'frisbe':9 'impact':1 'moos':12 'must':14 'outgun':15 'shark':21 'studi':6 'tank':22 'technic':17 'writer':18"
456,"Inch Jet","A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery",2006,1,6,4.99,167,18.99,"NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'butler':16 'defeat':14 'fate':4 'inch':1 'jet':2 'monasteri':19 'must':13 'saga':5 'student':11 'woman':8"
457,"Independence Hotel","A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery",2006,1,5,0.99,157,21.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'boy':12 'face':15 'hotel':2 'independ':1 'monasteri':20 'must':14 'pioneer':17 'tale':5 'technic':8 'thrill':4 'writer':9"
460,"Innocent Usual","A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback",2006,1,3,4.99,178,26.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'challeng':14 'crocodil':11 'drama':5 'innoc':1 'must':13 'outback':19 'pioneer':8 'student':16 'usual':2"
461,"Insects Stone","A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse",2006,1,3,0.99,123,14.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'butler':8 'crocodil':16 'display':5 'dog':11 'epic':4 'insect':1 'manhattan':19 'must':13 'penthous':20 'stone':2 'vanquish':14"
463,"Instinct Airport","A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse",2006,1,4,2.99,116,21.99,"PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'airport':2 'butler':17 'confront':15 'cow':9 'documentari':5 'explor':12 'instinct':1 'mad':8 'manhattan':20 'must':14 'penthous':21 'touch':4"
464,"Intentions Empire","A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat",2006,1,3,2.99,107,13.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'astound':4 'boat':22 'cat':8,11 'conquer':14 'cow':17 'empir':2 'epistl':5 'intent':1 'mad':16 'must':13 'u':21 'u-boat':20"
465,"Interview Liaisons","A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse",2006,1,4,4.99,59,17.99,"R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'administr':19 'butler':13 'databas':18 'discov':16 'interview':1 'liaison':2 'manhattan':22 'must':15 'pack':6 'penthous':23 'reflect':7 'student':10"
466,"Intolerable Intentions","A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention",2006,1,6,4.99,63,20.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'awe':5 'awe-inspir':4 'chef':14 'convent':23 'inspir':6 'intent':2 'intoler':1 'monkey':10 'must':16 'mysql':22 'pastri':13 'stori':7 'succumb':17 'woman':19"
467,"Intrigue Worst","A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat",2006,1,6,0.99,181,10.99,"G","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'boat':22 'charact':5 'explor':9 'fanci':4 'intrigu':1 'jet':21 'mad':12 'must':15 'scientist':13 'squirrel':18 'studi':6 'vanquish':16 'worst':2"
470,"Ishtar Rocketeer","A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House",2006,1,4,4.99,79,24.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':19 'astound':4 'conquer':14 'dog':8,16 'fun':20 'hous':21 'ishtar':1 'must':13 'rocket':2 'saga':5 'squirrel':11"
471,"Island Exorcist","A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House",2006,1,7,2.99,84,23.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'abandon':20 'boy':12 'dentist':17 'exorcist':2 'fanci':4 'find':15 'fun':21 'hous':22 'island':1 'must':14 'panorama':5 'technic':8 'writer':9"
